quality_rating,waiting_time_rating,store_service_rating,comment_rating,name_store,niche,city
Muito satisfeito,Muito satisfeito,Muito satisfeito,Sem comentário,Analice Furtado Confeitaria Artesanal ,Doces/Sobremesas,Cametá
Muito satisfeito,Muito satisfeito,Muito satisfeito,Sem comentário,Analice Furtado Confeitaria Artesanal ,Doces/Sobremesas,Cametá
Muito satisfeito,Muito satisfeito,Muito satisfeito,muito bom,Analice Furtado Confeitaria Artesanal ,Doces/Sobremesas,Cametá
Muito satisfeito,Muito satisfeito,Muito satisfeito,Sem comentário,Analice Furtado Confeitaria Artesanal ,Doces/Sobremesas,Cametá
Muito satisfeito,Muito satisfeito,Muito satisfeito,Sem comentário,Analice Furtado Confeitaria Artesanal ,Doces/Sobremesas,Cametá
Muito satisfeito,Muito satisfeito,Muito satisfeito,Sem comentário,Analice Furtado Confeitaria Artesanal ,Doces/Sobremesas,Cametá
Muito satisfeito,Muito satisfeito,Muito satisfeito,Sem comentário,Analice Furtado Confeitaria Artesanal ,Doces/Sobremesas,Cametá
Muito satisfeito,Muito satisfeito,Muito satisfeito,Sem comentário,Analice Furtado Confeitaria Artesanal ,Doces/Sobremesas,Cametá
Muito satisfeito,Muito satisfeito,Muito satisfeito,Sem comentário,Kitutis,Salgados,Cametá
Muito satisfeito,Muito satisfeito,Muito satisfeito,Sem comentário,Marmitex São José,Restaurante,Cametá
Muito satisfeito,Muito satisfeito,Muito satisfeito,Sem comentário,Marmitex São José,Restaurante,Cametá
Muito satisfeito,Neutro,Neutro,Sem comentário,Marmitex São José,Restaurante,Cametá
Satisfeito,Muito satisfeito,Satisfeito,Sem comentário,Marmitex São José,Restaurante,Cametá
Muito satisfeito,Muito satisfeito,Muito satisfeito,Sem comentário,Marmitex São José,Restaurante,Cametá
Satisfeito,Muito satisfeito,Muito satisfeito,Sem comentário,Marmitex São José,Restaurante,Cametá
Muito satisfeito,Muito satisfeito,Muito satisfeito,Sem comentário,Marmitex São José,Restaurante,Cametá
Muito satisfeito,Muito satisfeito,Muito satisfeito,Sem comentário,Marmitex São José,Restaurante,Cametá
Muito satisfeito,Neutro,Muito satisfeito,Sem comentário,Marmitex São José,Restaurante,Cametá
Muito satisfeito,Muito insatisfeito,Muito insatisfeito,Sem comentário,Marmitex São José,Restaurante,Cametá
Muito satisfeito,Muito satisfeito,Muito satisfeito,Sem comentário,Point do Sabor,Restaurante,Oeiras
Muito satisfeito,Muito satisfeito,Muito satisfeito,Sem comentário,Açaí da 21,Açaí,Oeiras
Muito satisfeito,Muito satisfeito,Muito satisfeito,Maravilhoso tudo muito bem temperado na temperatura perfeita e em boa quantidade,J & V Refeições,Restaurante,Limoeiro do Ajuru
Muito satisfeito,Satisfeito,Muito insatisfeito,Sem comentário,HortiFruti Salmo 91,Frutas/Legumes,Oeiras
Muito satisfeito,Muito satisfeito,Muito satisfeito,Um produto de ótima qualidade,N. G. Sabor do Açaí,Açaí,Cametá
Muito satisfeito,Muito satisfeito,Muito satisfeito,Sem comentário,N. G. Sabor do Açaí,Açaí,Cametá
Muito satisfeito,Muito satisfeito,Muito satisfeito,Sem comentário,N. G. Sabor do Açaí,Açaí,Cametá
Muito satisfeito,Muito satisfeito,Muito satisfeito,Sem comentário,N. G. Sabor do Açaí,Açaí,Cametá
Muito satisfeito,Muito satisfeito,Muito satisfeito,Sem comentário,N. G. Sabor do Açaí,Açaí,Cametá
Muito satisfeito,Muito satisfeito,Muito satisfeito,Sem comentário,N. G. Sabor do Açaí,Açaí,Cametá
Muito satisfeito,Muito satisfeito,Muito satisfeito,Sem comentário,N. G. Sabor do Açaí,Açaí,Cametá
Neutro,Muito satisfeito,Satisfeito,Sem comentário,N. G. Sabor do Açaí,Açaí,Cametá
Neutro,Neutro,Satisfeito,Sem comentário,N. G. Sabor do Açaí,Açaí,Cametá
Muito satisfeito,Muito satisfeito,Muito satisfeito,Sem comentário,N. G. Sabor do Açaí,Açaí,Cametá
Muito satisfeito,Muito satisfeito,Muito satisfeito,Sem comentário,N. G. Sabor do Açaí,Açaí,Cametá
Muito satisfeito,Muito satisfeito,Muito satisfeito,Sem comentário,N. G. Sabor do Açaí,Açaí,Cametá
Muito satisfeito,Muito satisfeito,Muito satisfeito,Sem comentário,N. G. Sabor do Açaí,Açaí,Cametá
Muito satisfeito,Muito satisfeito,Muito satisfeito,Sem comentário,N. G. Sabor do Açaí,Açaí,Cametá
Muito satisfeito,Muito satisfeito,Muito satisfeito,Sem comentário,N. G. Sabor do Açaí,Açaí,Cametá
Muito satisfeito,Muito satisfeito,Muito satisfeito,Sem comentário,N. G. Sabor do Açaí,Açaí,Cametá
Muito satisfeito,Muito satisfeito,Muito satisfeito,Sem comentário,N. G. Sabor do Açaí,Açaí,Cametá
Satisfeito,Satisfeito,Satisfeito,Sem comentário,N. G. Sabor do Açaí,Açaí,Cametá
Muito satisfeito,Muito satisfeito,Muito satisfeito,Sem comentário,Ponto do Açaí,Açaí,Cametá
Muito satisfeito,Muito satisfeito,Muito satisfeito,Sem comentário,Ponto do Açaí,Açaí,Cametá
Muito satisfeito,Muito satisfeito,Muito satisfeito,Sem comentário,Ponto do Açaí,Açaí,Cametá
Muito satisfeito,Muito satisfeito,Muito satisfeito,Sem comentário,Ponto do Açaí,Açaí,Cametá
Satisfeito,Muito satisfeito,Muito satisfeito,Sem comentário,Ponto do Açaí,Açaí,Cametá
Satisfeito,Muito satisfeito,Muito satisfeito,Sem comentário,Ponto do Açaí,Açaí,Cametá
Muito satisfeito,Muito satisfeito,Muito satisfeito,Sem comentário,Ponto do Açaí,Açaí,Cametá
Muito satisfeito,Muito insatisfeito,Muito satisfeito,Sem comentário,Ponto do Açaí,Açaí,Cametá
Muito satisfeito,Muito satisfeito,Muito satisfeito,Sem comentário,Ponto do Açaí,Açaí,Cametá
Muito satisfeito,Muito satisfeito,Muito satisfeito,Sem comentário,Ponto do Açaí,Açaí,Cametá
Muito satisfeito,Muito satisfeito,Muito satisfeito,Sem comentário,Ponto do Açaí,Açaí,Cametá
Muito satisfeito,Muito satisfeito,Muito satisfeito,Sem comentário,Ponto do Açaí,Açaí,Cametá
Muito satisfeito,Muito satisfeito,Muito satisfeito,Sem comentário,Ponto do Açaí,Açaí,Cametá
Muito satisfeito,Muito satisfeito,Muito satisfeito,Sem comentário,Ponto do Açaí,Açaí,Cametá
Muito satisfeito,Muito satisfeito,Muito satisfeito,Sem comentário,Ponto do Açaí,Açaí,Cametá
Muito satisfeito,Muito satisfeito,Muito satisfeito,Sem comentário,Ponto do Açaí,Açaí,Cametá
Muito satisfeito,Muito satisfeito,Muito satisfeito,Sem comentário,Ponto do Açaí,Açaí,Cametá
Satisfeito,Muito satisfeito,Muito satisfeito,Sem comentário,Ponto do Açaí,Açaí,Cametá
Muito satisfeito,Muito satisfeito,Muito satisfeito,Sem comentário,Ponto do Açaí,Açaí,Cametá
Muito satisfeito,Muito satisfeito,Muito satisfeito,Sem comentário,Ponto do Açaí,Açaí,Cametá
Muito satisfeito,Muito satisfeito,Muito satisfeito,Sem comentário,Ponto do Açaí,Açaí,Cametá
Muito satisfeito,Muito satisfeito,Muito satisfeito,Sem comentário,Ponto do Açaí,Açaí,Cametá
Muito satisfeito,Muito satisfeito,Muito satisfeito,Sem comentário,Ponto do Açaí,Açaí,Cametá
Muito satisfeito,Muito satisfeito,Satisfeito,Sem comentário,Ponto do Açaí,Açaí,Cametá
Muito satisfeito,Muito satisfeito,Muito satisfeito,Sem comentário,Ponto do Açaí,Açaí,Cametá
Muito satisfeito,Muito satisfeito,Muito satisfeito,Sem comentário,Ponto do Açaí,Açaí,Cametá
Muito satisfeito,Muito satisfeito,Muito satisfeito,Sem comentário,Ponto do Açaí,Açaí,Cametá
Muito satisfeito,Muito satisfeito,Muito satisfeito,Sem comentário,Ponto do Açaí,Açaí,Cametá
Muito satisfeito,Muito satisfeito,Muito satisfeito,Sem comentário,Ponto do Açaí,Açaí,Cametá
Muito satisfeito,Muito satisfeito,Muito satisfeito,Sem comentário,Ponto do Açaí,Açaí,Cametá
Muito satisfeito,Muito satisfeito,Muito satisfeito,Sem comentário,Ponto do Açaí,Açaí,Cametá
Muito satisfeito,Muito satisfeito,Muito satisfeito,Sem comentário,Ponto do Açaí,Açaí,Cametá
Muito satisfeito,Muito satisfeito,Muito satisfeito,Sem comentário,Ponto do Açaí,Açaí,Cametá
Muito satisfeito,Muito satisfeito,Satisfeito,Sem comentário,Ponto do Açaí,Açaí,Cametá
Muito satisfeito,Muito satisfeito,Muito satisfeito,Sem comentário,Ponto do Açaí,Açaí,Cametá
Muito satisfeito,Muito satisfeito,Muito satisfeito,Sem comentário,Ponto do Açaí,Açaí,Cametá
Muito satisfeito,Muito satisfeito,Muito satisfeito,Sem comentário,Ponto do Açaí,Açaí,Cametá
Muito satisfeito,Muito satisfeito,Muito satisfeito,Sem comentário,Ponto do Açaí,Açaí,Cametá
Muito satisfeito,Muito satisfeito,Muito satisfeito,Sem comentário,Ponto do Açaí,Açaí,Cametá
Muito satisfeito,Muito satisfeito,Muito satisfeito,Sem comentário,Ponto do Açaí,Açaí,Cametá
Muito satisfeito,Muito satisfeito,Muito satisfeito,Sem comentário,Ponto do Açaí,Açaí,Cametá
Muito satisfeito,Muito satisfeito,Muito satisfeito,Sem comentário,Ponto do Açaí,Açaí,Cametá
Muito satisfeito,Muito satisfeito,Muito satisfeito,Sem comentário,Ponto do Açaí,Açaí,Cametá
Muito satisfeito,Muito satisfeito,Muito satisfeito,Sem comentário,Ponto do Açaí,Açaí,Cametá
Muito satisfeito,Insatisfeito,Muito satisfeito,Sem comentário,Ponto do Açaí,Açaí,Cametá
Muito satisfeito,Muito satisfeito,Muito satisfeito,Sem comentário,Ponto do Açaí,Açaí,Cametá
Muito satisfeito,Muito satisfeito,Muito satisfeito,Sem comentário,Ponto do Açaí,Açaí,Cametá
Muito satisfeito,Muito satisfeito,Muito satisfeito,Sem comentário,Ponto do Açaí,Açaí,Cametá
Muito satisfeito,Muito satisfeito,Muito satisfeito,Totalmente excelente,Ponto do Açaí,Açaí,Cametá
Muito satisfeito,Muito satisfeito,Muito satisfeito,Sem comentário,Ponto do Açaí,Açaí,Cametá
Muito satisfeito,Muito satisfeito,Muito satisfeito,Sem comentário,Ponto do Açaí,Açaí,Cametá
Satisfeito,Muito satisfeito,Muito satisfeito,Sem comentário,Ponto do Açaí,Açaí,Cametá
Muito satisfeito,Muito satisfeito,Muito satisfeito,Sem comentário,Ponto do Açaí,Açaí,Cametá
Muito satisfeito,Muito satisfeito,Muito satisfeito,Sem comentário,Ponto do Açaí,Açaí,Cametá
Muito satisfeito,Muito satisfeito,Muito satisfeito,Sem comentário,Ponto do Açaí,Açaí,Cametá
Muito satisfeito,Muito satisfeito,Muito satisfeito,Sem comentário,Ponto do Açaí,Açaí,Cametá
Muito satisfeito,Muito satisfeito,Satisfeito,Sem comentário,Ponto do Açaí,Açaí,Cametá
Muito satisfeito,Muito satisfeito,Muito satisfeito,Sem comentário,Ponto do Açaí,Açaí,Cametá
Muito satisfeito,Muito satisfeito,Muito satisfeito,Sem comentário,Ponto do Açaí,Açaí,Cametá
Muito satisfeito,Muito satisfeito,Muito satisfeito,Sem comentário,Ponto do Açaí,Açaí,Cametá
Muito satisfeito,Muito satisfeito,Muito satisfeito,Sem comentário,Ponto do Açaí,Açaí,Cametá
Muito satisfeito,Muito satisfeito,Muito satisfeito,Ótimo açaí,Ponto do Açaí,Açaí,Cametá
Muito satisfeito,Muito satisfeito,Muito satisfeito,Sem comentário,Conveniência 24 horas,Comércio,Cametá
Insatisfeito,Insatisfeito,Insatisfeito,Sem comentário,Conveniência 24 horas,Comércio,Cametá
Muito satisfeito,Muito satisfeito,Muito satisfeito,Sem comentário,Open Lanches,Salgados,Oeiras
Muito satisfeito,Muito satisfeito,Muito satisfeito,Sem comentário,Open Lanches,Salgados,Oeiras
Muito satisfeito,Muito satisfeito,Muito satisfeito,Sem comentário,Open Lanches,Salgados,Oeiras
Muito satisfeito,Muito satisfeito,Muito satisfeito,Entrega super rápida e produto de ótima qualidade Adorei,Leônidas Churras,Restaurante,Cametá
Muito satisfeito,Muito satisfeito,Muito satisfeito,Sem comentário,Leônidas Churras,Restaurante,Cametá
Muito insatisfeito,Muito insatisfeito,Muito insatisfeito,Sem comentário,Leônidas Churras,Restaurante,Cametá
Satisfeito,Muito satisfeito,Satisfeito,Sem comentário,Leônidas Churras,Restaurante,Cametá
Muito satisfeito,Muito satisfeito,Muito satisfeito,Comida deliciosa tudo perfeito ótimo atendimento Super recomendo,Dona Lucy,Restaurante,Cametá
Neutro,Neutro,Neutro,Sem comentário,Dona Lucy,Restaurante,Cametá
Muito satisfeito,Muito satisfeito,Muito satisfeito,Sem comentário,Dona Lucy,Restaurante,Cametá
Muito satisfeito,Muito satisfeito,Muito satisfeito,Sem comentário,Dona Lucy,Restaurante,Cametá
Muito satisfeito,Muito satisfeito,Muito satisfeito,Sem comentário,Dona Lucy,Restaurante,Cametá
Satisfeito,Neutro,Neutro,Sem comentário,Dona Lucy,Restaurante,Cametá
Muito satisfeito,Muito satisfeito,Muito satisfeito,Sem comentário,Dona Lucy,Restaurante,Cametá
Muito satisfeito,Muito satisfeito,Muito satisfeito,Sem comentário,Dona Lucy,Restaurante,Cametá
Muito satisfeito,Muito satisfeito,Muito satisfeito,Sem comentário,Açaí Benção de Deus,Açaí,Oeiras
Muito satisfeito,Muito satisfeito,Muito satisfeito,Sem comentário,Açaí Benção de Deus,Açaí,Oeiras
Muito satisfeito,Muito satisfeito,Muito satisfeito,Sem comentário,Açaí Benção de Deus,Açaí,Oeiras
Muito satisfeito,Muito satisfeito,Muito satisfeito,Sem comentário,Açaí Benção de Deus,Açaí,Oeiras
Muito satisfeito,Muito satisfeito,Muito satisfeito,Sem comentário,Açaí Benção de Deus,Açaí,Oeiras
Muito satisfeito,Muito satisfeito,Satisfeito,Sem comentário,Açaí Benção de Deus,Açaí,Oeiras
Muito satisfeito,Muito satisfeito,Muito satisfeito,Sem comentário,Monster Burguer,Lanches,Cametá
Muito satisfeito,Muito satisfeito,Muito satisfeito,Sem comentário,Monster Burguer,Lanches,Cametá
Muito satisfeito,Muito satisfeito,Muito satisfeito,Sem comentário,Monster Burguer,Lanches,Cametá
Muito satisfeito,Muito satisfeito,Muito satisfeito,Sem comentário,Monster Burguer,Lanches,Cametá
Muito satisfeito,Muito satisfeito,Satisfeito,Sem comentário,Monster Burguer,Lanches,Cametá
Muito satisfeito,Muito satisfeito,Muito satisfeito,excelente atendimento e ótimo hambúrguer,Monster Burguer,Lanches,Cametá
Muito satisfeito,Muito satisfeito,Muito satisfeito,muito bom,Monster Burguer,Lanches,Cametá
Muito satisfeito,Muito satisfeito,Muito satisfeito,Sem comentário,Monster Burguer,Lanches,Cametá
Muito satisfeito,Muito satisfeito,Muito satisfeito,Sem comentário,Monster Burguer,Lanches,Cametá
Muito satisfeito,Muito satisfeito,Muito satisfeito,Sem comentário,Monster Burguer,Lanches,Cametá
Muito satisfeito,Muito satisfeito,Muito satisfeito,excelente saboroso ótimo tempo de entrega,Monster Burguer,Lanches,Cametá
Muito satisfeito,Satisfeito,Muito satisfeito,Sem comentário,Monster Burguer,Lanches,Cametá
Muito satisfeito,Muito satisfeito,Muito satisfeito,Sem comentário,Monster Burguer,Lanches,Cametá
Muito satisfeito,Muito satisfeito,Muito satisfeito,Sem comentário,Monster Burguer,Lanches,Cametá
Muito satisfeito,Muito satisfeito,Muito satisfeito,Sem comentário,Monster Burguer,Lanches,Cametá
Muito satisfeito,Muito satisfeito,Muito satisfeito,Sem comentário,Monster Burguer,Lanches,Cametá
Muito insatisfeito,Muito insatisfeito,Muito insatisfeito,horrivel tudo queimado sem nada de recheio só um pedaço de carne e um de presunto péssimo,Monster Burguer,Lanches,Cametá
Muito satisfeito,Muito satisfeito,Muito satisfeito,Excelente,Monster Burguer,Lanches,Cametá
Muito satisfeito,Muito satisfeito,Muito satisfeito,excelente,Monster Burguer,Lanches,Cametá
Muito satisfeito,Muito satisfeito,Muito satisfeito,Sem comentário,Monster Burguer,Lanches,Cametá
Muito satisfeito,Muito satisfeito,Muito satisfeito,Sem comentário,Monster Burguer,Lanches,Cametá
Muito satisfeito,Muito satisfeito,Muito satisfeito,Sem comentário,Monster Burguer,Lanches,Cametá
Satisfeito,Neutro,Satisfeito,Sem comentário,Monster Burguer,Lanches,Cametá
Muito satisfeito,Muito satisfeito,Muito satisfeito,Sem comentário,Monster Burguer,Lanches,Cametá
Satisfeito,Satisfeito,Satisfeito,Sem comentário,Monster Burguer,Lanches,Cametá
Muito satisfeito,Muito satisfeito,Muito satisfeito,Sem comentário,Monster Burguer,Lanches,Cametá
Muito satisfeito,Muito satisfeito,Muito satisfeito,Sem comentário,Monster Burguer,Lanches,Cametá
Muito satisfeito,Muito satisfeito,Muito satisfeito,Sem comentário,Monster Burguer,Lanches,Cametá
Muito satisfeito,Muito satisfeito,Muito satisfeito,Sem comentário,Monster Burguer,Lanches,Cametá
Muito satisfeito,Muito satisfeito,Muito satisfeito,Sem comentário,Monster Burguer,Lanches,Cametá
Muito satisfeito,Insatisfeito,Satisfeito,Sem comentário,Monster Burguer,Lanches,Cametá
Muito satisfeito,Satisfeito,Muito satisfeito,Sem comentário,Monster Burguer,Lanches,Cametá
Muito satisfeito,Muito satisfeito,Muito satisfeito,Sem comentário,Monster Burguer,Lanches,Cametá
Muito satisfeito,Muito satisfeito,Muito satisfeito,Sem comentário,Monster Burguer,Lanches,Cametá
Muito satisfeito,Muito satisfeito,Muito satisfeito,Sem comentário,Monster Burguer,Lanches,Cametá
Muito satisfeito,Muito satisfeito,Muito satisfeito,Sem comentário,Monster Burguer,Lanches,Cametá
Satisfeito,Satisfeito,Satisfeito,Sem comentário,Monster Burguer,Lanches,Cametá
Muito satisfeito,Muito satisfeito,Muito satisfeito,Sem comentário,Mac Lanches,Lanches,Oeiras
Muito satisfeito,Muito satisfeito,Muito satisfeito,Sem comentário,Mac Lanches,Lanches,Oeiras
Muito satisfeito,Muito satisfeito,Muito satisfeito,Sem comentário,Mac Lanches,Lanches,Oeiras
Muito satisfeito,Muito satisfeito,Muito satisfeito,Sem comentário,Mac Lanches,Lanches,Oeiras
Muito satisfeito,Muito satisfeito,Muito satisfeito,Sem comentário,Mac Lanches,Lanches,Oeiras
Muito satisfeito,Muito satisfeito,Muito satisfeito,Sem comentário,Mac Lanches,Lanches,Oeiras
Muito satisfeito,Muito satisfeito,Muito satisfeito,Sem comentário,Mac Lanches,Lanches,Oeiras
Muito satisfeito,Muito satisfeito,Muito satisfeito,Sem comentário,Mac Lanches,Lanches,Oeiras
Muito satisfeito,Muito satisfeito,Muito satisfeito,Sem comentário,Mac Lanches,Lanches,Oeiras
Muito satisfeito,Muito satisfeito,Muito satisfeito,Sem comentário,Mac Lanches,Lanches,Oeiras
Muito satisfeito,Muito satisfeito,Muito satisfeito,Sem comentário,Mac Lanches,Lanches,Oeiras
Muito satisfeito,Muito satisfeito,Muito satisfeito,Sem comentário,Mac Lanches,Lanches,Oeiras
Muito satisfeito,Muito satisfeito,Muito satisfeito,Sem comentário,Mac Lanches,Lanches,Oeiras
Muito satisfeito,Muito satisfeito,Muito satisfeito,Sem comentário,Mac Lanches,Lanches,Oeiras
Muito satisfeito,Muito satisfeito,Muito satisfeito,Sem comentário,Mac Lanches,Lanches,Oeiras
Muito satisfeito,Muito satisfeito,Muito satisfeito,Sem comentário,Mac Lanches,Lanches,Oeiras
Muito satisfeito,Muito satisfeito,Muito satisfeito,Sem comentário,Mac Lanches,Lanches,Oeiras
Muito satisfeito,Muito satisfeito,Muito satisfeito,Sem comentário,Mac Lanches,Lanches,Oeiras
Muito satisfeito,Muito satisfeito,Muito satisfeito,Sem comentário,Mac Lanches,Lanches,Oeiras
Muito satisfeito,Muito satisfeito,Satisfeito,Sem comentário,Açaí do Markola,Açaí,Oeiras
Muito satisfeito,Muito satisfeito,Muito satisfeito,Sem comentário,Açaí do Markola,Açaí,Oeiras
Muito satisfeito,Muito satisfeito,Muito satisfeito,Sem comentário,Impérius Burguer II,Lanches,Cametá
Muito satisfeito,Muito satisfeito,Muito satisfeito,Sem comentário,Impérius Burguer II,Lanches,Cametá
Muito satisfeito,Muito satisfeito,Muito satisfeito,muito bom e rápida entrega ,Impérius Burguer II,Lanches,Cametá
Satisfeito,Muito satisfeito,Muito satisfeito,Sem comentário,Impérius Burguer II,Lanches,Cametá
Muito satisfeito,Insatisfeito,Neutro,Ótimo lanche Mas o atendimento e entrega deixam a desejar Demoram muito para responder e entregar E quem me atendeu nem sabia que meu lanche já tinha saído p entrega e deu a desculpa que estava aguardando o entregador chegar Mas já estava muito atrasado,Impérius Burguer II,Lanches,Cametá
Muito satisfeito,Muito satisfeito,Muito satisfeito,Surper recomendo muito bom sem contar a entrega surper rápida,Impérius Burguer II,Lanches,Cametá
Muito satisfeito,Muito satisfeito,Muito satisfeito,muito sastifeita,Impérius Burguer II,Lanches,Cametá
Muito satisfeito,Muito satisfeito,Muito satisfeito,Sem comentário,Impérius Burguer II,Lanches,Cametá
Muito insatisfeito,Muito insatisfeito,Muito insatisfeito,Sem comentário,Impérius Burguer II,Lanches,Cametá
Muito satisfeito,Muito satisfeito,Muito satisfeito,Sem comentário,Impérius Burguer II,Lanches,Cametá
Muito satisfeito,Muito satisfeito,Muito satisfeito,Sem comentário,Impérius Burguer II,Lanches,Cametá
Muito satisfeito,Muito satisfeito,Muito satisfeito,Sem comentário,Impérius Burguer II,Lanches,Cametá
Muito insatisfeito,Muito insatisfeito,Muito insatisfeito,Sem comentário,Impérius Burguer II,Lanches,Cametá
Muito satisfeito,Muito satisfeito,Muito satisfeito,Sem comentário,Impérius Burguer II,Lanches,Cametá
Muito satisfeito,Muito satisfeito,Muito satisfeito,Sem comentário,Impérius Burguer II,Lanches,Cametá
Muito satisfeito,Muito satisfeito,Muito satisfeito,Sem comentário,Impérius Burguer II,Lanches,Cametá
Muito satisfeito,Muito satisfeito,Muito satisfeito,Sem comentário,Impérius Burguer II,Lanches,Cametá
Muito satisfeito,Muito satisfeito,Muito satisfeito,excelente recomendo,Impérius Burguer II,Lanches,Cametá
Muito satisfeito,Muito insatisfeito,Muito insatisfeito,Sem comentário,Impérius Burguer II,Lanches,Cametá
Muito satisfeito,Muito satisfeito,Muito satisfeito,Sem comentário,Dorcas Salgados,Salgados,Cametá
Muito satisfeito,Muito satisfeito,Muito satisfeito,Sem comentário,Dorcas Salgados,Salgados,Cametá
Muito satisfeito,Muito satisfeito,Muito satisfeito,Sem comentário,Dorcas Salgados,Salgados,Cametá
Muito satisfeito,Muito satisfeito,Satisfeito,Sem comentário,Dorcas Salgados,Salgados,Cametá
Muito satisfeito,Muito satisfeito,Muito satisfeito,Sem comentário,Dorcas Salgados,Salgados,Cametá
Muito satisfeito,Muito satisfeito,Muito satisfeito,Sem comentário,Dorcas Salgados,Salgados,Cametá
Muito satisfeito,Muito satisfeito,Muito satisfeito,Produto de ótima qualidade,Dorcas Salgados,Salgados,Cametá
Muito satisfeito,Muito satisfeito,Muito satisfeito,Sem comentário,Dorcas Salgados,Salgados,Cametá
Muito satisfeito,Muito satisfeito,Muito satisfeito,Sem comentário,Dorcas Salgados,Salgados,Cametá
Muito satisfeito,Satisfeito,Muito satisfeito,Sem comentário,Dorcas Salgados,Salgados,Cametá
Muito satisfeito,Muito satisfeito,Muito satisfeito,Sem comentário,Dorcas Salgados,Salgados,Cametá
Muito satisfeito,Muito satisfeito,Muito satisfeito,Sem comentário,Dorcas Salgados,Salgados,Cametá
Muito satisfeito,Muito satisfeito,Muito satisfeito,Sem comentário,Dorcas Salgados,Salgados,Cametá
Muito satisfeito,Muito satisfeito,Muito satisfeito,Sem comentário,Dorcas Salgados,Salgados,Cametá
Muito satisfeito,Muito satisfeito,Muito satisfeito,Sem comentário,Dorcas Salgados,Salgados,Cametá
Muito satisfeito,Muito satisfeito,Muito satisfeito,Sem comentário,Dorcas Salgados,Salgados,Cametá
Muito satisfeito,Muito satisfeito,Muito satisfeito,Sem comentário,Dorcas Salgados,Salgados,Cametá
Muito satisfeito,Muito satisfeito,Muito satisfeito,Sem comentário,Dorcas Salgados,Salgados,Cametá
Muito satisfeito,Muito satisfeito,Muito satisfeito,Sem comentário,Dorcas Salgados,Salgados,Cametá
Muito satisfeito,Insatisfeito,Muito satisfeito,Sem comentário,Dorcas Salgados,Salgados,Cametá
Muito satisfeito,Muito satisfeito,Muito satisfeito,Sem comentário,Dorcas Salgados,Salgados,Cametá
Muito satisfeito,Muito satisfeito,Muito satisfeito,Sem comentário,Dorcas Salgados,Salgados,Cametá
Muito satisfeito,Muito satisfeito,Muito satisfeito,Sem comentário,Dorcas Salgados,Salgados,Cametá
Muito satisfeito,Neutro,Muito satisfeito,Sem comentário,Dorcas Salgados,Salgados,Cametá
Muito satisfeito,Muito satisfeito,Muito satisfeito,Excelente  estava muito bom,Dorcas Salgados,Salgados,Cametá
Muito satisfeito,Muito insatisfeito,Muito insatisfeito,faltou meu refri Mais o lanche veio certinho,Dorcas Salgados,Salgados,Cametá
Muito satisfeito,Satisfeito,Muito satisfeito,Sem comentário,Dorcas Salgados,Salgados,Cametá
Muito satisfeito,Neutro,Muito satisfeito,Sem comentário,Dorcas Salgados,Salgados,Cametá
Muito satisfeito,Muito insatisfeito,Neutro,Sem comentário,Dorcas Salgados,Salgados,Cametá
Muito satisfeito,Muito satisfeito,Muito satisfeito,só o beijinho que é meio duro ele é um duro,Dorcas Salgados,Salgados,Cametá
Muito satisfeito,Muito satisfeito,Muito satisfeito,entrega rápida e os salgados tavam muito bons ,Dorcas Salgados,Salgados,Cametá
Muito insatisfeito,Muito insatisfeito,Muito insatisfeito,Sem comentário,Dorcas Salgados,Salgados,Cametá
Muito insatisfeito,Muito insatisfeito,Muito insatisfeito,não recebi o pedido,Dorcas Salgados,Salgados,Cametá
Muito satisfeito,Muito satisfeito,Muito satisfeito,Sem comentário,Dorcas Salgados,Salgados,Cametá
Muito insatisfeito,Muito insatisfeito,Muito insatisfeito,o entregador combrou na entregaq já tinha sido pago no pix como façoquero ressarcimento do valor,Dorcas Salgados,Salgados,Cametá
